benchmark,modality,run_id,run_name,created_at,state,test_auroc,test_ap,test_f1,notes,raw_note,masking_ratio,noise_level,param_combo,category,masking_behavior
brats18_lgg_vs_hgg,t1,7244952440.06772-440df443-758b,resenc_MDAE_pretrained_t1_2025-08-13_01-18-11,2025-08-13T01:18:44Z,finished,0.7333333492279053,0.7599874138832092,0.6230158805847168,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N50 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N50 pretrained on brats18 lgg_vs_hgg with t1,95,50,M95_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t1,7244952493.62134-bf1bb75d-b381,resenc_MDAE_pretrained_t1_2025-08-13_01-20-13,2025-08-13T01:20:37Z,finished,0.4761904776096344,0.5385780334472656,0.4519230723381042,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on brats18 lgg_vs_hgg with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on brats18 lgg_vs_hgg with t1,95,25,M95_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244938872.95877-014d50c5-27fb,resenc_MDAE_pretrained_t1_2025-08-13_05-01-26,2025-08-13T05:01:54Z,finished,0.7713675498962402,0.6744942665100098,0.6553797721862793,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on ucsf_pdgm idh_classification with t1,25,25,M25_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937748.00838-4830fae3-f3db,resenc_MDAE_pretrained_t1_2025-08-13_05-19-57,2025-08-13T05:20:27Z,finished,0.7713675498962402,0.6744942665100098,0.6553797721862793,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on ucsf_pdgm idh_classification with t1,25,25,M25_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937652.22172-1b625d01-d1f6,resenc_MDAE_pretrained_t1_2025-08-13_05-42-30,2025-08-13T05:21:25Z,finished,0.7109279632568359,0.6973586678504944,0.6373626589775085,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on ucsf_pdgm idh_classification with t1,25,50,M25_N50,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937565.27032-a2c71688-90a2,resenc_MDAE_pretrained_t1_2025-08-13_05-30-31,2025-08-13T05:22:58Z,finished,0.6971917152404785,0.6935319900512695,0.5758008360862732,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on ucsf_pdgm idh_classification with t1,25,75,M25_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937392.49133-bb93d4b4-980d,resenc_MDAE_pretrained_t1_2025-08-13_05-25-45,2025-08-13T05:26:13Z,finished,0.6831501722335815,0.6819876432418823,0.6355828046798706,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on ucsf_pdgm idh_classification with t1,50,25,M50_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937300.87112-c756a01e-da90,resenc_MDAE_pretrained_t1_2025-08-13_05-28-31,2025-08-13T05:28:59Z,finished,0.7777777910232544,0.726279616355896,0.6880720257759094,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on ucsf_pdgm idh_classification with t1,50,50,M50_N50,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937480.58369-2568b5e5-bba9,resenc_MDAE_pretrained_t1_2025-08-13_05-29-37,2025-08-13T05:30:05Z,finished,0.6578143835067749,0.6420061588287354,0.6355828046798706,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on ucsf_pdgm idh_classification with t1,25,100,M25_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937220.76083-d338d4bc-7036,resenc_MDAE_pretrained_t1_2025-08-13_05-29-43,2025-08-13T05:30:11Z,finished,0.6599511504173279,0.6297625303268433,0.6328011751174927,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on ucsf_pdgm idh_classification with t1,50,75,M50_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937133.16252-d9c63556-5932,resenc_MDAE_pretrained_t1_2025-08-13_05-29-53,2025-08-13T05:30:20Z,finished,0.6660561561584473,0.644784688949585,0.6604938507080078,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on ucsf_pdgm idh_classification with t1,50,100,M50_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244937040.74660-3f2a13bc-4f7e,resenc_MDAE_pretrained_t1_2025-08-13_05-31-26,2025-08-13T05:31:49Z,finished,0.7869353294372559,0.7107930183410645,0.6155041456222534,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on ucsf_pdgm idh_classification with t1,75,25,M75_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244936649.51624-6f01a33a-702e,resenc_MDAE_pretrained_t1_2025-08-13_05-42-21,2025-08-13T05:42:44Z,finished,0.7188644409179688,0.6766517162322998,0.5899849534034729,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on ucsf_pdgm idh_classification with t1,95,25,M95_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244936462.66328-c36cb506-0eba,resenc_MDAE_pretrained_t1_2025-08-13_05-46-05,2025-08-13T05:46:27Z,finished,0.6419414281845093,0.6331439018249512,0.5758008360862732,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on ucsf_pdgm idh_classification with t1,95,75,M95_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244936571.92253-e53f326e-887b,resenc_MDAE_pretrained_t1_2025-08-13_05-46-06,2025-08-13T05:46:27Z,finished,0.6971917152404785,0.702081561088562,0.644906759262085,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N50 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N50 pretrained on ucsf_pdgm idh_classification with t1,95,50,M95_N50,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244936734.54623-dafe46ef-254c,resenc_MDAE_pretrained_t1_2025-08-13_10-18-48,2025-08-13T05:47:27Z,finished,0.6712453961372375,0.6554684638977051,0.6272590160369873,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on ucsf_pdgm idh_classification with t1,75,100,M75_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,t1,7244936946.30274-7f012cd5-7125,resenc_MDAE_pretrained_t1_2025-08-13_10-21-15,2025-08-13T05:53:09Z,finished,0.6666666269302368,0.664418637752533,0.5984160900115967,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on ucsf_pdgm idh_classification with t1,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on ucsf_pdgm idh_classification with t1,75,50,M75_N50,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244937665.99375-5af56b1a-b8cb,resenc_MDAE_pretrained_asl_2025-08-13_05-47-15,2025-08-13T05:21:31Z,finished,0.7759462594985962,0.7281041145324707,0.6545454263687134,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on ucsf_pdgm idh_classification with asl,25,25,M25_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244937497.74960-94f5efec-17e8,resenc_MDAE_pretrained_asl_2025-08-13_05-42-09,2025-08-13T05:25:44Z,finished,0.6941391825675964,0.652937114238739,0.625630259513855,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on ucsf_pdgm idh_classification with asl,25,75,M25_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244937405.24753-7abb53c7-bd2c,resenc_MDAE_pretrained_asl_2025-08-13_05-27-08,2025-08-13T05:27:40Z,finished,0.7667887210845947,0.7246432304382324,0.7397019863128662,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on ucsf_pdgm idh_classification with asl,25,100,M25_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244937325.44925-c12cfa4c-3a0f,resenc_MDAE_pretrained_asl_2025-08-13_05-28-44,2025-08-13T05:29:11Z,finished,0.8296703100204468,0.791719913482666,0.684237003326416,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on ucsf_pdgm idh_classification with asl,50,25,M50_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244937579.42052-7074b0de-61a9,resenc_MDAE_pretrained_asl_2025-08-13_05-29-33,2025-08-13T05:29:56Z,finished,0.6978021860122681,0.6976785063743591,0.6909090876579285,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on ucsf_pdgm idh_classification with asl,25,50,M25_N50,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244937234.15562-c8987646-94b9,resenc_MDAE_pretrained_asl_2025-08-13_05-29-41,2025-08-13T05:30:09Z,finished,0.7844933271408081,0.7351282238960266,0.6702892184257507,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on ucsf_pdgm idh_classification with asl,50,50,M50_N50,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244937147.36195-2cc65abe-a493,resenc_MDAE_pretrained_asl_2025-08-13_05-29-52,2025-08-13T05:30:19Z,finished,0.6721611618995667,0.656594455242157,0.6181818246841431,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on ucsf_pdgm idh_classification with asl,50,75,M50_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244937055.31403-b4e14c23-a154,resenc_MDAE_pretrained_asl_2025-08-13_05-31-29,2025-08-13T05:31:54Z,finished,0.6990232467651367,0.701195478439331,0.6366621255874634,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on ucsf_pdgm idh_classification with asl,50,100,M50_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244936661.78065-e0717da0-ac10,resenc_MDAE_pretrained_asl_2025-08-13_05-42-43,2025-08-13T05:43:06Z,finished,0.7191697359085083,0.7325960397720337,0.7131543159484863,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on ucsf_pdgm idh_classification with asl,75,100,M75_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244936585.18379-87d2621c-57c6,resenc_MDAE_pretrained_asl_2025-08-13_05-46-01,2025-08-13T05:46:23Z,finished,0.845543384552002,0.7908150553703308,0.6944444179534912,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N25 pretrained on ucsf_pdgm idh_classification with asl,95,25,M95_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244936749.17119-1217da8e-8b89,resenc_MDAE_pretrained_asl_2025-08-13_10-18-42,2025-08-13T05:47:15Z,finished,0.7289377450942993,0.7165266275405884,0.6645331382751465,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on ucsf_pdgm idh_classification with asl,75,75,M75_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244936399.39860-0bd90751-34ef,resenc_MDAE_pretrained_asl_2025-08-13_05-48-47,2025-08-13T05:49:08Z,finished,0.7344322204589844,0.7218286991119385,0.6743420958518982,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M95_N75 pretrained on ucsf_pdgm idh_classification with asl,95,75,M95_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,asl,7244936960.75361-b210d5f4-3470,resenc_MDAE_pretrained_asl_2025-08-13_05-52-32,2025-08-13T05:53:05Z,finished,0.846764326095581,0.8178553581237793,0.7049956321716309,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on ucsf_pdgm idh_classification with asl,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on ucsf_pdgm idh_classification with asl,75,25,M75_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244937679.51126-98ea44f1-1683,resenc_MDAE_pretrained_swi_2025-08-13_05-36-55,2025-08-13T05:21:18Z,finished,0.6739926338195801,0.640055239200592,0.6366621255874634,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on ucsf_pdgm idh_classification with swi,25,25,M25_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244937592.45339-c88a623e-bc34,resenc_MDAE_pretrained_swi_2025-08-13_05-30-37,2025-08-13T05:22:28Z,finished,0.6892552375793457,0.6485344171524048,0.6162008047103882,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on ucsf_pdgm idh_classification with swi,25,50,M25_N50,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244937510.92182-bf53f72a-4be6,resenc_MDAE_pretrained_swi_2025-08-13_05-42-42,2025-08-13T05:25:36Z,finished,0.8186813592910767,0.7355382442474365,0.6545454263687134,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on ucsf_pdgm idh_classification with swi,25,75,M25_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244937339.12412-3f2dffe0-3622,resenc_MDAE_pretrained_swi_2025-08-13_05-28-20,2025-08-13T05:28:48Z,finished,0.658730149269104,0.6241306662559509,0.5527108311653137,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on ucsf_pdgm idh_classification with swi,50,25,M50_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244937419.34778-f4823ecc-d42f,resenc_MDAE_pretrained_swi_2025-08-13_05-29-24,2025-08-13T05:29:47Z,finished,0.6642246246337891,0.6118701696395874,0.4406779706478119,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on ucsf_pdgm idh_classification with swi,25,100,M25_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244937247.83772-69b372bd-52d5,resenc_MDAE_pretrained_swi_2025-08-13_05-29-40,2025-08-13T05:30:08Z,finished,0.6666666269302368,0.6129398345947266,0.4406779706478119,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on ucsf_pdgm idh_classification with swi,50,50,M50_N50,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244937160.10799-6e323938-4fc5,resenc_MDAE_pretrained_swi_2025-08-13_05-29-49,2025-08-13T05:30:18Z,finished,0.7405372262001038,0.6774890422821045,0.4342857003211975,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on ucsf_pdgm idh_classification with swi,50,75,M50_N75,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244937069.20373-c93b47a9-4da3,resenc_MDAE_pretrained_swi_2025-08-13_05-31-04,2025-08-13T05:31:29Z,finished,0.6514041423797607,0.5917962193489075,0.5661700367927551,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on ucsf_pdgm idh_classification with swi,50,100,M50_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244936674.39242-e5f05edf-d551,resenc_MDAE_pretrained_swi_2025-08-13_05-42-27,2025-08-13T05:42:49Z,finished,0.6755189299583435,0.6203706860542297,0.4406779706478119,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on ucsf_pdgm idh_classification with swi,75,100,M75_N100,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244936975.82500-9e2c3aea-e72a,resenc_MDAE_pretrained_swi_2025-08-13_10-19-56,2025-08-13T05:44:42Z,finished,0.6657509207725525,0.5906897783279419,0.4406779706478119,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on ucsf_pdgm idh_classification with swi,75,25,M75_N25,Fixed Masking,Fixed at M%
ucsf_pdgm_idh_classification,swi,7244936762.71702-0984a9a2-f62c,resenc_MDAE_pretrained_swi_2025-08-13_05-47-04,2025-08-13T05:47:38Z,finished,0.6413308382034302,0.5843079090118408,0.4406779706478119,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on ucsf_pdgm idh_classification with swi,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on ucsf_pdgm idh_classification with swi,75,75,M75_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244953182.92129-643098e6-3fd6,resenc_MDAE_pretrained_t2_2025-08-13_01-02-09,2025-08-13T01:02:39Z,finished,0.7126984596252441,0.659306526184082,0.6305555701255798,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N25 pretrained on brats18 lgg_vs_hgg with t2,25,25,M25_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244953125.17278-da13e56c-d104,resenc_MDAE_pretrained_t2_2025-08-13_01-03-19,2025-08-13T01:03:47Z,finished,0.6333333253860474,0.598548412322998,0.5265780687332153,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N50 pretrained on brats18 lgg_vs_hgg with t2,25,50,M25_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244953059.80954-74fa98db-6696,resenc_MDAE_pretrained_t2_2025-08-13_01-04-12,2025-08-13T01:04:39Z,finished,0.6571428775787354,0.5922480821609497,0.5739202499389648,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N75 pretrained on brats18 lgg_vs_hgg with t2,25,75,M25_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244952889.21291-ff096eb8-800e,resenc_MDAE_pretrained_t2_2025-08-13_05-02-52,2025-08-13T01:07:34Z,finished,0.6428571343421936,0.6276793479919434,0.5517948865890503,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N50 pretrained on brats18 lgg_vs_hgg with t2,50,50,M50_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244952825.02411-affa5a6d-e281,resenc_MDAE_pretrained_t2_2025-08-13_01-19-37,2025-08-13T01:08:36Z,finished,0.5746031999588013,0.5627593398094177,0.5347843170166016,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N75 pretrained on brats18 lgg_vs_hgg with t2,50,75,M50_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244952772.76171-1b7da04e-dddc,resenc_MDAE_pretrained_t2_2025-08-13_05-03-03,2025-08-13T01:09:35Z,finished,0.5952380895614624,0.6139811277389526,0.552188515663147,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N100 pretrained on brats18 lgg_vs_hgg with t2,50,100,M50_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244953004.50037-55baa89e-5f3d,resenc_MDAE_pretrained_t2_2025-08-13_05-46-49,2025-08-13T01:12:09Z,finished,0.6761904954910278,0.6660712957382202,0.5210084319114685,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M25_N100 pretrained on brats18 lgg_vs_hgg with t2,25,100,M25_N100,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244952656.05316-7dbcf4af-a67d,resenc_MDAE_pretrained_t2_2025-08-13_01-18-32,2025-08-13T01:12:32Z,finished,0.5523809194564819,0.5520089864730835,0.4959056675434112,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N50 pretrained on brats18 lgg_vs_hgg with t2,75,50,M75_N50,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244952943.17404-40769ca2-1f0e,resenc_MDAE_pretrained_t2_2025-08-13_01-26-31,2025-08-13T01:12:59Z,finished,0.5523809194564819,0.5366907119750977,0.5398385524749756,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M50_N25 pretrained on brats18 lgg_vs_hgg with t2,50,25,M50_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244952708.82493-f882f961-3fa6,resenc_MDAE_pretrained_t2_2025-08-13_01-26-52,2025-08-13T01:13:01Z,finished,0.5523809194564819,0.5532313585281372,0.5347843170166016,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N25 pretrained on brats18 lgg_vs_hgg with t2,75,25,M75_N25,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244952589.73996-acd66c7a-97e6,resenc_MDAE_pretrained_t2_2025-08-13_01-12-36,2025-08-13T01:13:04Z,finished,0.699999988079071,0.6887587308883667,0.615730345249176,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N75 pretrained on brats18 lgg_vs_hgg with t2,75,75,M75_N75,Fixed Masking,Fixed at M%
brats18_lgg_vs_hgg,t2,7244952532.12790-92aa0aad-61ea,resenc_MDAE_pretrained_t2_2025-08-13_01-13-24,2025-08-13T01:13:51Z,finished,0.6555555462837219,0.5990689992904663,0.4542553424835205,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on brats18 lgg_vs_hgg with t2,FlowMDAE FIXED Masking Ablation RESENC_FLOWMDAE_M75_N100 pretrained on brats18 lgg_vs_hgg with t2,75,100,M75_N100,Fixed Masking,Fixed at M%
