run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_use_brainiac_preprocessing,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245522622.07578-fb5c6c06-9e8c,eva_mdae_pretrained_t1wce_2025-08-06_10-55-35,finished,2025-08-06T10:56:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245522622.07578-fb5c6c06-9e8c,,17d8f226-1153-4ee7-b8f0-dc994b11bc3c,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,5e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5272049903869629,0.5095137357711792,0.5,0.33076924085617065,0.7012937068939209,0.6855908036231995,0.708580732345581,0.6547309756278992,0.6536608934402466,0.646797776222229,0.5412048101425171,0.4896313548088074,0.4991359412670135,0.4991006255149842,0.7430381178855896,101372,1000,1754579176.4617298,200,3.8076210902182585e-09,23400,,avg,,16.0,864.0,2.66666667,12.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245465619.73893-6f8b8322-9a71,eva_mdae_pretrained_t1wce_2025-08-07_02-45-35,finished,2025-08-07T02:46:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245465619.73893-6f8b8322-9a71,,076b8906-bc64-42eb-aff0-2243020473ed,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5376561284065247,0.5179704427719116,0.5,0.33076924085617065,0.6943881511688232,0.7193448543548584,0.7225325107574463,0.64100182056427,0.6406676769256592,0.6409555077552795,0.499838650226593,0.4933755695819855,0.4625576138496399,0.4614214301109314,0.7816857099533081,109030,1000,1754643809.4823394,200,7.615242180436517e-09,23400,,avg,,16.0,864.0,2.66666667,12.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245465599.80092-5cd48e0f-b5ca,eva_simmim_pretrained_t1wce_2025-08-07_02-52-55,finished,2025-08-07T02:54:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245465599.80092-5cd48e0f-b5ca,,c0543af3-4cb3-44b4-8410-1ea6650a7af5,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,0.2,0.5119867324829102,0.4865221977233886,0.5,0.33076924085617065,0.6955723166465759,0.597185492515564,0.6002504825592041,0.5714285969734192,0.5698904991149902,0.6800065040588379,0.4506855905056,0.4210829734802246,0.4663018584251404,0.45565474033355713,0.7112433314323425,95811,1000,1754631080.367474,200,7.615242180436517e-09,23400,,avg,,16.0,864.0,2.66666667,12.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245464328.80676-e3d84832-1c5c,eva_swinunetr_pretrained_t1wce_2025-08-07_15-20-51,finished,2025-08-07T03:15:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245464328.80676-e3d84832-1c5c,,b555e22a-60b1-469d-ada5-7f7a36f80732,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.5217112302780151,0.4690803289413452,0.5211416482925415,0.4568965435028076,0.6931808590888977,0.8097209930419922,0.8066233396530151,0.7163729071617126,0.7167503833770752,0.5959119200706482,0.4956162273883819,0.45449310541152954,0.45622119307518005,0.45622119307518005,0.9129348993301392,162431,1372,1754700802.7375352,200,7.615242180436517e-09,23400,,avg,,16.0,864.0,2.66666667,12.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245464334.39517-7a5f0c87-06f1,eva_mae_pretrained_t1wce_2025-08-07_03-14-53,finished,2025-08-07T03:15:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245464334.39517-7a5f0c87-06f1,,ba5db60a-007e-4dde-9610-ae578f1c55ba,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.2,0.4368856549263001,0.393498957157135,0.5,0.33076924085617065,0.698600172996521,0.7188225984573364,0.7182003259658813,0.6525974273681641,0.6526610851287842,0.6428825855255127,0.5391818881034851,0.5174250602722168,0.5054723620414734,0.5049189925193787,0.7315129041671753,110428,1000,1754646968.5742395,200,7.615242180436517e-09,23400,,avg,,16.0,864.0,2.66666667,12.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245463069.14818-73c4ded7-738a,eva_vf_pretrained_t1wce_2025-08-07_03-28-37,finished,2025-08-07T03:29:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245463069.14818-73c4ded7-738a,,dee95e51-243f-4fab-a84b-997413bf0a17,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VF/checkpoint_final.pth,0.2,0.526491641998291,0.5108351111412048,0.5,0.33076924085617065,0.7057870626449585,0.6084321141242981,0.6307885050773621,0.6068645715713501,0.6014202833175659,0.6796280145645142,0.44006720185279846,0.4017857313156128,0.4536290466785431,0.45195937156677246,0.7105842232704163,100132,1000,1754637517.0026038,200,7.615242180436517e-09,23400,,avg,,16.0,864.0,2.66666667,12.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VF/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245463028.30922-526ad6b4-bf60,eva_mg_pretrained_t1wce_2025-08-07_03-34-58,finished,2025-08-07T03:35:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245463028.30922-526ad6b4-bf60,,417e9de3-043a-4990-9284-dcbee46a1126,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.2,0.5313090085983276,0.505285382270813,0.4881078004837036,0.34411123394966125,0.6936001181602478,0.8029731512069702,0.8217254281044006,0.7414193153381348,0.7413026094436646,0.5882121324539185,0.4990224838256836,0.46745389699935913,0.539170503616333,0.5311710238456726,0.8613069653511047,110551,1000,1754648290.6330235,200,7.615242180436517e-09,23400,,avg,,16.0,864.0,2.66666667,12.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245461771.99965-03412836-d985,eva_simclr_pretrained_t1wce_2025-08-07_03-56-07,finished,2025-08-07T03:56:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245461771.99965-03412836-d985,,6048a502-189f-47c4-b4b3-2afe4b6b65eb,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.5422292947769165,0.5068709850311279,0.4883720874786377,0.3255814015865326,0.6943909525871277,0.8197922706604004,0.8242486715316772,0.7395175695419312,0.7400416135787964,0.5851070880889893,0.4815947413444519,0.4498847723007202,0.4850230515003204,0.479411780834198,0.8940310478210449,109066,1000,1754648085.3184545,200,7.615242180436517e-09,23400,,avg,,16.0,864.0,2.66666667,12.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245320069.49504-8a6e4f4e-12db,resenc_MDAE_pretrained_t1wce_2025-08-08_19-11-33,finished,2025-08-08T19:12:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245320069.49504-8a6e4f4e-12db,,9af454e3-97eb-43f8-9e14-d4e9aaf86351,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5490186214447021,0.503699779510498,0.4838794767856598,0.4783477783203125,0.7359533905982971,0.7812497615814209,0.7858812808990479,0.7043598890304565,0.7047619223594666,0.608826220035553,0.5497835874557495,0.5524193644523621,0.525921642780304,0.525287389755249,0.7428162693977356,25637,1000,1754705970.661655,200,4.5691453082619125e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245319259.97520-66c04e97-c003,resenc_MDAE_pretrained_t1wce_2025-08-08_19-31-18,finished,2025-08-08T19:31:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245319259.97520-66c04e97-c003,,3a31f270-4088-46df-a968-bf011e84ef5b,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.49864110350608826,0.4746300280094147,0.5,0.33076924085617065,0.7920452356338501,0.7220640182495117,0.7406957149505615,0.6814471483230591,0.6817455887794495,0.6363160014152527,0.4426964521408081,0.3931451439857483,0.43490785360336304,0.4302019476890564,0.7896036505699158,29174,1000,1754710687.240702,200,4.5691453082619125e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245318428.23136-e7bace3a-7473,resenc_MDAE_pretrained_t1wce_2025-08-08_19-41-32,finished,2025-08-08T19:42:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245318428.23136-e7bace3a-7473,,c0838a20-cd4c-403d-9f62-db07bcb2d8fa,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.6004012823104858,0.5983086824417114,0.621300220489502,0.6198861598968506,0.6877638101577759,0.718741774559021,0.7082282304763794,0.6464749574661255,0.6465791463851929,0.6439260840415955,0.5194736123085022,0.5014401078224182,0.5002880096435547,0.4907737970352173,0.7349324226379395,24922,1000,1754707052.089208,200,4.5691453082619125e-09,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245056854.65247-a2c50421-eab0,resenc_c2s_pretrained_t1wce_2025-08-11_23-42-22,finished,2025-08-11T20:22:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245056854.65247-a2c50421-eab0,,16b6783c-52c6-4895-aa77-b743e0fa0f97,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4750550389289856,0.44688159227371216,0.4643234610557556,0.3623889088630676,0.6950842142105103,0.6310388445854187,0.6442300081253052,0.6042671203613281,0.6043362617492676,0.6711228489875793,0.5052513480186462,0.4801267385482788,0.46169355511665344,0.4595419764518738,0.7171605825424194,23027,916,1754967206.9850364,100,3.854818796385494e-08,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245050224.52026-d3e1beac-9878,resenc_emdae_base_pretrained_t1wce_2025-08-11_23-42-03,finished,2025-08-11T22:11:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245050224.52026-d3e1beac-9878,,8ed6e1cb-be61-4eed-9e3d-611f5ad6337c,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5264870524406433,0.5129492878913879,0.4841437637805938,0.4758334159851074,0.6929293870925903,0.7174022197723389,0.7169016599655151,0.6546846032142639,0.6547499895095825,0.6424903273582458,0.5590566396713257,0.5544354915618896,0.523329496383667,0.5232323408126831,0.7042061686515808,27966,1176,1754978675.758798,200,5.330669526305569e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245049450.92995-f910c389-6651,resenc_emdae_bottleneck_pretrained_t1wce_2025-08-12_00-13-36,finished,2025-08-11T22:22:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245049450.92995-f910c389-6651,,2c089a28-4e24-4af8-89a3-ef3a641f0323,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4897316098213196,0.4630021154880524,0.4820296168327331,0.480286717414856,0.7139755487442017,0.7215368747711182,0.7398329973220825,0.6805658340454102,0.6806436777114868,0.6366732120513916,0.5160962343215942,0.5033122301101685,0.5109447240829468,0.5067106485366821,0.7360618710517883,29583,1216,1754981770.5197718,200,5.330669526305569e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245048703.32816-207cc4d4-8aad,resenc_emdae_bottleneck_flow_pretrained_t1wce_2025-08-12_01-32-00,finished,2025-08-11T22:40:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245048703.32816-207cc4d4-8aad,,857c58dd-dfbb-461e-aa31-54a5ba1f0e99,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5748308897018433,0.5784883499145508,0.5,0.33076924085617065,0.8377605676651001,0.6647826433181763,0.6735342741012573,0.6083952188491821,0.6080783605575562,0.6613163352012634,0.5081453919410706,0.484158992767334,0.52073734998703,0.5186480283737183,0.7336100339889526,28000,1177,1754985568.66046,200,5.330669526305569e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245048013.77461-239f4243-5dbe,resenc_emdae_multistage_flow_pretrained_t1wce_2025-08-11_22-45-50,finished,2025-08-11T22:46:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7245048013.77461-239f4243-5dbe,,b38cbaa2-db53-4fd1-9b8f-18306821e1fe,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_MultiStage_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5793435573577881,0.5449260473251343,0.4912790656089782,0.45625001192092896,0.6909651756286621,0.6765769124031067,0.6815398931503296,0.6174861192703247,0.6169048547744751,0.6569040417671204,0.5033115148544312,0.5120967626571655,0.5403225421905518,0.5402597188949585,0.7193998694419861,23853,1000,1754976230.4884875,200,5.330669526305569e-09,23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
